subscription_id,customer_id,user_id,plan_id,plan_amount,plan_currency,plan_interval,status,created,current_period_start,current_period_end,cancel_at_period_end,canceled_at,trial_start,trial_end,metadata
sub_02e151cbd04309,cus_722cf686e4bd61,11600,price_246b9cef27ff69,29900,USD,month,active,2025-02-07 13:04:49.581013,2025-02-07 13:09:49.581013,2025-03-09 13:09:49.581013,False,,2025-01-31 13:09:49.581013,,"{""source"": ""referral"", ""archetype"": ""power_user""}"
sub_6e0a73cdc3bdfe,cus_6f25b1569f9a53,11603,price_79eb228808043c,9900,Eur,month,active,2025-03-03 12:35:52.201354,2025-03-03 12:48:52.201354,2025-04-02 12:48:52.201354,False,,,,"{""source"": ""partner"", ""archetype"": ""power_user""}"
sub_1dddc1742e4def,cus_6ba0bad58ac322,11607,price_eb49c2cf8c5476,4900,usd,year,active,2025-01-24 12:47:31.965515,2025-01-24 13:03:31.965515,2025-02-23 13:03:31.965515,False,,,,"{""source"": ""partner"", ""archetype"": ""engaged_free""}"
sub_e7dcf65ff8438f,cus_3232bceb5d4dc9,11612,price_12ecd6fc9449dc,9900,usd,month,active,2025-02-05 11:06:21.688149,2025-02-05 11:15:21.688149,2025-03-07 11:15:21.688149,False,,,,"{""source"": ""referral"", ""archetype"": ""power_user""}"
sub_7daacaf855bd6d,cus_0c0c6e9715a922,11619,price_3f136126fb917c,4900,eur,year,active,2025-01-23 07:42:03.387823,2025-01-23 08:05:03.387823,2025-02-22 08:05:03.387823,False,,,,"{""source"": ""linkedin"", ""archetype"": ""engaged_free""}"
sub_a71ee75573c9dc,cus_07972a91bf3e52,11622,price_5900b568fadebc,2900,GBP,month,unpaid,2025-02-05 20:49:35.405750,2025-02-05 21:08:35.405750,2025-03-07 21:08:35.405750,False,,,,"{""source"": ""direct"", ""archetype"": ""support_heavy""}"
sub_d1d0d72b5f7664,cus_a44d5102eb5583,11643,price_399fd4f6477d25,2900,usd,year,active,2025-01-21 21:29:08.783220,2025-01-21 21:30:08.783220,2025-02-20 21:30:08.783220,False,,2025-01-11 21:30:08.783220,2025-01-21 21:30:08.783220,"{""source"": ""direct"", ""archetype"": ""engaged_free""}"
sub_8317931173fb1f,cus_851f23521d1fc0,11648,price_cdb55fe3962e36,4900,GBP,year,active,2025-01-27 03:39:00.488880,2025-01-27 04:08:00.488880,2025-02-26 04:08:00.488880,False,,,,"{""source"": ""google_ads"", ""archetype"": ""engaged_free""}"
sub_15a549d3e0ce63,cus_52ad9502a40f0a,11650,price_cbe52415afc1a8,19900,eur,year,active,2025-02-18 16:41:06.548225,2025-02-18 16:56:06.548225,2025-03-20 16:56:06.548225,False,,2025-02-09 16:56:06.548225,,"{""source"": ""direct"", ""archetype"": ""power_user""}"
sub_fec26202fa5590,cus_9bf0680b6dd4d5,11654,price_308b9521261f3e,9900,gbp,month,active,2025-01-24 03:55:27.556261,2025-01-24 04:24:27.556261,2025-02-23 04:24:27.556261,False,,2025-01-14 04:24:27.556261,2025-01-24 04:24:27.556261,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_25722a735c31e0,cus_e9444342775d42,11668,price_cbdb79360dfba3,9900,gbp,month,active,2025-01-23 08:28:03.377442,2025-01-23 08:56:03.377442,2025-02-22 08:56:03.377442,False,,,,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_52a5a501ad2e40,cus_5dedc489b13397,11671,price_e1f2a66fac28b2,19900,gbp,month,active,2025-01-18 02:06:28.345914,2025-01-18 02:35:28.345914,2025-02-17 02:35:28.345914,False,,2025-01-11 02:35:28.345914,2025-01-18 02:35:28.345914,"{""source"": ""referral"", ""archetype"": ""enterprise_evaluator""}"
sub_94864151147094,cus_d0e28f037bcc86,11675,price_09ecf665179fd4,19900,GBP,month,active,2025-01-10 07:13:45.666911,2025-01-10 07:23:45.666911,2025-02-09 07:23:45.666911,False,,,2025-01-10 07:23:45.666911,"{""source"": ""google_ads"", ""archetype"": ""enterprise_evaluator""}"
sub_878649ec86a026,cus_c649181be4dda0,11684,price_19b75c898f31ce,29900,USD,month,active,2025-01-08 15:49:23.646285,2025-01-08 16:03:23.646285,2025-02-07 16:03:23.646285,False,,,,"{""source"": ""referral"", ""archetype"": ""enterprise_evaluator""}"
sub_42c7d8d2f37179,cus_b5adbf982a81b9,11685,price_668fd1ca34dd75,29900,GBP,month,unpaid,2025-01-28 17:51:51.866669,2025-01-28 17:57:51.866669,2025-02-27 17:57:51.866669,False,,,,"{""source"": ""google_ads"", ""archetype"": ""enterprise_evaluator""}"
sub_a47f3480efb6d9,cus_3ee689e9da8f48,11686,price_b65812acef2945,9900,USD,year,active,2025-01-17 01:51:41.903179,2025-01-17 02:13:41.903179,2025-02-16 02:13:41.903179,False,,2025-01-05 02:13:41.903179,2025-01-17 02:13:41.903179,"{""source"": ""referral"", ""archetype"": ""power_user""}"
sub_59c7b8539d5d08,cus_2665f04b85b8e3,11692,price_5c223f47650694,19900,usd,year,active,2025-01-10 20:39:10.426617,2025-01-10 20:59:10.426617,2025-02-09 20:59:10.426617,False,,,,"{""source"": ""direct"", ""archetype"": ""power_user""}"
sub_13e20241191a93,cus_e365bffc666f1a,11696,price_f81bd05800967c,19900,Eur,year,active,2025-02-07 19:30:24.579660,2025-02-07 19:36:24.579660,2025-03-09 19:36:24.579660,False,,,,"{""source"": ""direct"", ""archetype"": ""enterprise_evaluator""}"
sub_f6f752f4e5217d,cus_2ce54d17efe6db,11705,price_c4dff490330258,19900,eur,year,active,2025-01-26 23:24:30.322710,2025-01-26 23:32:30.322710,2025-02-25 23:32:30.322710,False,,,,"{""source"": ""google_ads"", ""archetype"": ""enterprise_evaluator""}"
sub_d6b571617a93e9,cus_a1f40cf286a937,11719,price_58460a696aa061,29900,GBP,month,active,2025-01-01 21:41:20.743090,2025-01-01 22:07:20.743090,2025-01-31 22:07:20.743090,False,,2024-12-20 22:07:20.743090,2025-01-01 22:07:20.743090,"{""source"": ""direct"", ""archetype"": ""enterprise_evaluator""}"
sub_81d9a300c1f01f,cus_e4659f8fc5d890,11722,price_439c23489b78db,29900,USD,month,canceled,2025-01-12 00:12:32.959247,2025-01-12 00:37:32.959247,2025-02-11 00:37:32.959247,True,2025-01-21 19:09:17.067013,,,"{""source"": ""linkedin"", ""archetype"": ""enterprise_evaluator""}"
sub_c0bbf1f9937eff,cus_8dacf77bcb25f2,11724,price_c5aa6dfdb8a4c7,29900,Eur,month,active,2025-02-08 23:25:45.928633,2025-02-08 23:54:45.928633,2025-03-10 23:54:45.928633,False,,2025-01-28 23:54:45.928633,,"{""source"": ""direct"", ""archetype"": ""power_user""}"
sub_fc39cfc88baa7e,cus_88297d465aed4c,11725,price_03fa967e0f99d6,29900,GBP,month,canceled,2025-01-23 15:43:34.087432,2025-01-23 15:59:34.087432,2025-02-22 15:59:34.087432,True,2025-02-06 05:49:35.808835,,,"{""source"": ""google_ads"", ""archetype"": ""enterprise_evaluator""}"
sub_8f4679b1c6a294,cus_d44772047b893a,11726,price_960bf1780c59e4,2900,Eur,month,active,2025-02-08 20:46:20.224015,2025-02-08 20:49:20.224015,2025-03-10 20:49:20.224015,False,,,,"{""source"": ""partner"", ""archetype"": ""engaged_free""}"
sub_d9440abc15e3a0,cus_c66ee74b487aef,11741,price_e79fcba99fafb2,19900,Eur,month,active,2025-02-10 22:20:46.921971,2025-02-10 22:26:46.921971,2025-03-12 22:26:46.921971,False,,,2025-02-10 22:26:46.921971,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_12da24f276b423,cus_4f364a18ac00b3,11752,price_aef4eb65b2725a,29900,eur,month,active,2025-01-18 08:59:33.735957,2025-01-18 09:09:33.735957,2025-02-17 09:09:33.735957,False,,2025-01-08 09:09:33.735957,,"{""source"": ""direct"", ""archetype"": ""enterprise_evaluator""}"
sub_01d2d92c9bd32b,cus_8fff11489c10c4,11759,price_605f49e5df9256,4900,gbp,year,active,2025-01-30 15:47:46.432794,2025-01-30 15:48:46.432794,2025-03-01 15:48:46.432794,False,,2025-01-17 15:48:46.432794,,"{""source"": ""referral"", ""archetype"": ""engaged_free""}"
sub_35fca76bd90487,cus_c24fcf0226c473,11763,price_45b7085172049c,9900,usd,year,active,2025-01-15 13:36:47.335708,2025-01-15 13:52:47.335708,2025-02-14 13:52:47.335708,False,,,,"{""source"": ""referral"", ""archetype"": ""power_user""}"
sub_6c6f7ad543c75f,cus_32efd052f1a330,11769,price_9f7c0b7ec622d6,19900,eur,month,active,2025-01-09 13:36:44.630799,2025-01-09 13:51:44.630799,2025-02-08 13:51:44.630799,False,,,2025-01-09 13:51:44.630799,"{""source"": ""direct"", ""archetype"": ""enterprise_evaluator""}"
sub_b8b019f8ed2a85,cus_913fb43f3c1d52,11770,price_94d7005e034979,29900,Eur,month,active,2025-01-16 07:56:30.056417,2025-01-16 08:21:30.056417,2025-02-15 08:21:30.056417,False,,,2025-01-16 08:21:30.056417,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_aba6570105038a,cus_abb28d6d3c5a07,11773,price_8eedbf479f26d7,19900,USD,month,unpaid,2025-01-20 19:28:41.993419,2025-01-20 19:47:41.993419,2025-02-19 19:47:41.993419,False,,,,"{""source"": ""partner"", ""archetype"": ""enterprise_evaluator""}"
sub_00014954832d3f,cus_bc17e304558ba2,11784,price_3199d59abbe9af,19900,gbp,month,active,2025-02-03 05:09:13.011719,2025-02-03 05:27:13.011719,2025-03-05 05:27:13.011719,False,,2025-01-20 05:27:13.011719,,"{""source"": ""referral"", ""archetype"": ""power_user""}"
sub_05948eb1655d48,cus_5813f90fb45cc0,11793,price_818cd50692cdb8,19900,GBP,month,active,2025-01-11 03:13:36.374418,2025-01-11 03:37:36.374418,2025-02-10 03:37:36.374418,False,,,,"{""source"": ""direct"", ""archetype"": ""enterprise_evaluator""}"
sub_fd40e82dfc0569,cus_40491d770b5640,11797,price_702f517cd9850a,19900,usd,month,active,2025-01-06 10:53:14.461114,2025-01-06 11:09:14.461114,2025-02-05 11:09:14.461114,False,,,,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_5a0c93cc285c7b,cus_5c3b6d601147be,11802,price_5ae2b220ff5268,29900,USD,month,active,2025-01-19 20:21:10.708345,2025-01-19 20:26:10.708345,2025-02-18 20:26:10.708345,False,,2025-01-07 20:26:10.708345,,"{""source"": ""direct"", ""archetype"": ""enterprise_evaluator""}"
sub_1f7700c976b26b,cus_67078826252423,11827,price_bd518b9093cd31,2900,USD,month,past_due,2025-01-27 23:37:32.614103,2025-01-27 23:45:32.614103,2025-02-26 23:45:32.614103,False,,,2025-01-27 23:45:32.614103,"{""source"": ""organic"", ""archetype"": ""engaged_free""}"
sub_e87f1bfab5d87c,cus_cbb320ded85c89,11840,price_cec96d4117903a,19900,USD,month,active,2025-01-20 04:34:08.316602,2025-01-20 04:54:08.316602,2025-02-19 04:54:08.316602,False,,,,"{""source"": ""organic"", ""archetype"": ""enterprise_evaluator""}"
sub_1b314e629faf37,cus_a701a6fc3678d3,11845,price_4ee96b4635dd4e,29900,gbp,year,active,2025-01-24 14:05:57.258590,2025-01-24 14:35:57.258590,2025-02-23 14:35:57.258590,False,,,2025-01-24 14:35:57.258590,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_8d856a2a5a896b,cus_d46725f3743211,11850,price_1692c685101baa,9900,usd,month,active,2025-01-19 21:22:31.360200,2025-01-19 21:25:31.360200,2025-02-18 21:25:31.360200,False,,2025-01-10 21:25:31.360200,,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_76eb2d9f12dde7,cus_e2c826d6b2115e,11864,price_db6f5be386d027,4900,usd,month,canceled,2025-01-07 10:18:47.733735,2025-01-07 10:37:47.733735,2025-02-06 10:37:47.733735,True,2025-01-12 01:27:22.647930,,,"{""source"": ""direct"", ""archetype"": ""engaged_free""}"
sub_57e38be7eb9603,cus_d1edba4ce4565c,11876,price_534c5b60f90830,19900,usd,month,active,2025-01-09 11:56:27.125167,2025-01-09 11:57:27.125167,2025-02-08 11:57:27.125167,False,,2024-12-28 11:57:27.125167,2025-01-09 11:57:27.125167,"{""source"": ""direct"", ""archetype"": ""enterprise_evaluator""}"
sub_4441c7d69d596c,cus_9df1f7e510d38a,11882,price_6cbb124c4a3ebe,19900,gbp,year,active,2025-01-14 12:05:59.136477,2025-01-14 12:22:59.136477,2025-02-13 12:22:59.136477,False,,,,"{""source"": ""referral"", ""archetype"": ""enterprise_evaluator""}"
sub_04744c13e7411d,cus_3c7ca6c55d60f9,11885,price_52d37cbedb6fe8,29900,USD,year,active,2025-01-13 07:52:57.803268,2025-01-13 08:10:57.803268,2025-02-12 08:10:57.803268,False,,2024-12-30 08:10:57.803268,,"{""source"": ""organic"", ""archetype"": ""enterprise_evaluator""}"
sub_9c66235c1c2552,cus_a50e9599ca28b0,11892,price_39e70473540847,9900,eur,month,active,2025-02-06 13:11:19.396137,2025-02-06 13:26:19.396137,2025-03-08 13:26:19.396137,False,,,,"{""source"": ""referral"", ""archetype"": ""power_user""}"
sub_21b9a6d1f201d8,cus_29b91f17db7b27,11898,price_29993c1edc63d1,19900,USD,month,active,2025-01-22 06:18:06.947566,2025-01-22 06:34:06.947566,2025-02-21 06:34:06.947566,False,,,2025-01-22 06:34:06.947566,"{""source"": ""referral"", ""archetype"": ""enterprise_evaluator""}"
sub_3e5f7f3ddb8fb6,cus_e110690ccfdd71,11909,price_ca6318395a68ab,19900,USD,year,active,2025-02-05 19:48:51.611889,2025-02-05 20:02:51.611889,2025-03-07 20:02:51.611889,False,,,2025-02-05 20:02:51.611889,"{""source"": ""partner"", ""archetype"": ""enterprise_evaluator""}"
sub_c9636ea83199d9,cus_29fbb5c6a14383,11915,price_23a7dff01582ef,19900,Eur,month,past_due,2025-01-23 13:14:54.615115,2025-01-23 13:35:54.615115,2025-02-22 13:35:54.615115,False,,2025-01-12 13:35:54.615115,,"{""source"": ""linkedin"", ""archetype"": ""enterprise_evaluator""}"
sub_2d529d2c53a34b,cus_61d8fbc604f3a3,11933,price_5140fad4a9f902,29900,Eur,month,active,2025-02-04 15:31:25.604487,2025-02-04 15:32:25.604487,2025-03-06 15:32:25.604487,False,,,,"{""source"": ""linkedin"", ""archetype"": ""enterprise_evaluator""}"
sub_c3b47812f8755b,cus_8a21e1a91bf15e,11937,price_b4f24408c3f2c2,19900,eur,month,active,2025-01-23 15:00:28.119172,2025-01-23 15:22:28.119172,2025-02-22 15:22:28.119172,False,,2025-01-10 15:22:28.119172,,"{""source"": ""direct"", ""archetype"": ""power_user""}"
sub_a0bb569e6d746d,cus_eaf1d17107948e,11938,price_980ffe7d7596d2,29900,usd,month,active,2025-01-09 09:52:40.001953,2025-01-09 10:10:40.001953,2025-02-08 10:10:40.001953,False,,2024-12-27 10:10:40.001953,2025-01-09 10:10:40.001953,"{""source"": ""linkedin"", ""archetype"": ""enterprise_evaluator""}"
sub_75c6230b298fad,cus_6bee7b3d9a85ff,11943,price_166b5dbf4db317,19900,Eur,month,active,2025-01-25 21:55:20.220709,2025-01-25 22:15:20.220709,2025-02-24 22:15:20.220709,False,,,,"{""source"": ""google_ads"", ""archetype"": ""enterprise_evaluator""}"
sub_e4fc37fbd5662a,cus_c93a2f8798b1c8,11951,price_42d5aa68ef6943,9900,USD,year,active,2025-01-15 21:56:06.472733,2025-01-15 22:16:06.472733,2025-02-14 22:16:06.472733,False,,,,"{""source"": ""referral"", ""archetype"": ""power_user""}"
sub_ac8cd91021a515,cus_3ca1ff4dafae65,11961,price_c62614faa0778d,4900,Eur,year,active,2025-01-24 04:38:36.563585,2025-01-24 04:43:36.563585,2025-02-23 04:43:36.563585,False,,,,"{""source"": ""linkedin"", ""archetype"": ""engaged_free""}"
sub_873bab8e57d590,cus_1aeb9bae658949,11966,price_e7d38070d6bcdc,19900,USD,year,active,2025-01-28 14:56:19.088339,2025-01-28 15:23:19.088339,2025-02-27 15:23:19.088339,False,,2025-01-16 15:23:19.088339,2025-01-28 15:23:19.088339,"{""source"": ""partner"", ""archetype"": ""power_user""}"
sub_a8a8750154a798,cus_115ca1a4048b95,11971,price_daf2968d6d2cf6,9900,GBP,month,active,2025-01-10 02:22:37.365349,2025-01-10 02:36:37.365349,2025-02-09 02:36:37.365349,False,,,,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_7e7e503b0b6db8,cus_26373e9b7a9367,11973,price_4dfd7301b5712b,19900,USD,month,active,2025-01-31 18:15:24.459937,2025-01-31 18:44:24.459937,2025-03-02 18:44:24.459937,False,,,2025-01-31 18:44:24.459937,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_6422e70cac41a0,cus_72b41f62a3cd18,11980,price_c9f06b6df42671,19900,USD,month,active,2025-03-09 00:15:11.859467,2025-03-09 00:41:11.859467,2025-04-08 00:41:11.859467,False,,2025-02-28 00:41:11.859467,2025-03-09 00:41:11.859467,"{""source"": ""referral"", ""archetype"": ""enterprise_evaluator""}"
sub_3545dba869813e,cus_11680f37f3b08b,11986,price_dc203daaeec9fe,19900,USD,month,active,2025-02-24 01:08:46.626061,2025-02-24 01:13:46.626061,2025-03-26 01:13:46.626061,False,,,,"{""source"": ""linkedin"", ""archetype"": ""enterprise_evaluator""}"
sub_42990ba8f01b8f,cus_af7e08b8499530,11993,price_dc1b39b37c0670,4900,usd,year,active,2025-01-18 19:52:44.805338,2025-01-18 20:15:44.805338,2025-02-17 20:15:44.805338,False,,2025-01-05 20:15:44.805338,,"{""source"": ""referral"", ""archetype"": ""engaged_free""}"
sub_5e2960fed38c93,cus_22e28403af3488,11995,price_eda0e2667f9572,29900,GBP,month,active,2025-02-03 06:10:49.632613,2025-02-03 06:32:49.632613,2025-03-05 06:32:49.632613,False,,,,"{""source"": ""direct"", ""archetype"": ""power_user""}"
sub_ee8bf05ebefb77,cus_e7e543a673ebf8,12004,price_0055ef9ea8e0b6,9900,gbp,month,active,2025-01-25 04:34:10.862064,2025-01-25 04:50:10.862064,2025-02-24 04:50:10.862064,False,,2025-01-18 04:50:10.862064,2025-01-25 04:50:10.862064,"{""source"": ""linkedin"", ""archetype"": ""power_user""}"
sub_145aacba4de3f5,cus_9cb6b5cbd37eb8,12012,price_b25c03d071e6a0,19900,USD,month,active,2025-01-16 02:05:03.654643,2025-01-16 02:16:03.654643,2025-02-15 02:16:03.654643,False,,,2025-01-16 02:16:03.654643,"{""source"": ""partner"", ""archetype"": ""enterprise_evaluator""}"
sub_adef4ebb1dfde5,cus_e4d1cd734c776b,12019,price_9e1606ab5d3624,4900,gbp,month,active,2025-01-24 06:12:16.493341,2025-01-24 06:25:16.493341,2025-02-23 06:25:16.493341,False,,,,"{""source"": ""direct"", ""archetype"": ""engaged_free""}"
sub_aeb3f04270afeb,cus_d3ce0b6f075916,12020,price_c46ea2a92bf591,19900,gbp,month,active,2025-01-11 12:47:54.055101,2025-01-11 13:04:54.055101,2025-02-10 13:04:54.055101,False,,,,"{""source"": ""organic"", ""archetype"": ""enterprise_evaluator""}"
sub_a4d0e7aea22ceb,cus_02fd2a11f9bf9e,12026,price_cce231a3dc2e78,19900,gbp,month,active,2025-01-18 05:38:00.877530,2025-01-18 06:00:00.877530,2025-02-17 06:00:00.877530,False,,,,"{""source"": ""google_ads"", ""archetype"": ""power_user""}"
sub_ac86b8c8e6e3b0,cus_78cb2f283fe8ba,12034,price_bf68569ce70fe9,9900,usd,month,active,2025-01-06 19:37:13.505201,2025-01-06 19:51:13.505201,2025-02-05 19:51:13.505201,False,,,2025-01-06 19:51:13.505201,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_e798cfa32b0454,cus_8ec5eeffbe1364,12038,price_e1e0097d962977,19900,GBP,month,active,2025-02-15 15:12:49.205090,2025-02-15 15:21:49.205090,2025-03-17 15:21:49.205090,False,,,2025-02-15 15:21:49.205090,"{""source"": ""google_ads"", ""archetype"": ""power_user""}"
sub_eb01ce1429e506,cus_a2c3c928e1c60c,12044,price_3e3de68158250d,19900,usd,year,active,2025-01-07 05:27:34.318924,2025-01-07 05:52:34.318924,2025-02-06 05:52:34.318924,False,,,,"{""source"": ""google_ads"", ""archetype"": ""power_user""}"
sub_c570c23db206a4,cus_02acce85abe4a7,12054,price_195fed4a5af194,2900,gbp,month,canceled,2025-01-17 13:05:50.934784,2025-01-17 13:14:50.934784,2025-02-16 13:14:50.934784,True,2025-01-24 19:40:15.495717,2025-01-03 13:14:50.934784,2025-01-17 13:14:50.934784,"{""source"": ""google_ads"", ""archetype"": ""engaged_free""}"
sub_49e41de886221e,cus_6d5d0abe6cab02,12065,price_5040c87560fb72,9900,GBP,month,active,2025-01-12 00:17:40.682822,2025-01-12 00:25:40.682822,2025-02-11 00:25:40.682822,False,,,,"{""source"": ""partner"", ""archetype"": ""power_user""}"
sub_39dce34f59d9a9,cus_818e656cbf6907,12066,price_fff402966b4af7,4900,GBP,year,active,2025-01-26 10:15:20.146548,2025-01-26 10:26:20.146548,2025-02-25 10:26:20.146548,False,,,,"{""source"": ""direct"", ""archetype"": ""engaged_free""}"
sub_f5d41160ae8a36,cus_3beefd0781ac08,12071,price_6d819cb7db2548,29900,gbp,month,active,2025-02-10 15:52:55.553668,2025-02-10 15:56:55.553668,2025-03-12 15:56:55.553668,False,,,,"{""source"": ""direct"", ""archetype"": ""enterprise_evaluator""}"
sub_b546a47bbca109,cus_fc861bee050bf5,12074,price_9268f6cc8ac325,19900,GBP,year,past_due,2025-01-30 22:21:25.077957,2025-01-30 22:34:25.077957,2025-03-01 22:34:25.077957,False,,,2025-01-30 22:34:25.077957,"{""source"": ""partner"", ""archetype"": ""enterprise_evaluator""}"
sub_304031d4cc6cbc,cus_5996b92044ca2b,12078,price_484724a70ebf18,29900,GBP,month,active,2025-01-29 18:34:17.002802,2025-01-29 18:43:17.002802,2025-02-28 18:43:17.002802,False,,2025-01-15 18:43:17.002802,2025-01-29 18:43:17.002802,"{""source"": ""direct"", ""archetype"": ""power_user""}"
sub_19eeec16fff4ae,cus_9a5f1d161ec085,12085,price_cbdcec6a990e34,19900,USD,year,active,2025-01-11 07:14:19.766923,2025-01-11 07:26:19.766923,2025-02-10 07:26:19.766923,False,,2025-01-01 07:26:19.766923,2025-01-11 07:26:19.766923,"{""source"": ""linkedin"", ""archetype"": ""enterprise_evaluator""}"
sub_1f7664116b07cb,cus_fb0bd111342048,12087,price_e635b1c9cc27ae,19900,usd,month,active,2025-01-30 00:49:18.331782,2025-01-30 01:12:18.331782,2025-03-01 01:12:18.331782,False,,,,"{""source"": ""partner"", ""archetype"": ""enterprise_evaluator""}"
sub_7074c1a58ae25b,cus_0a192befb25d88,12091,price_5dc064cbbce8c2,2900,Eur,month,active,2025-01-24 05:03:26.596884,2025-01-24 05:08:26.596884,2025-02-23 05:08:26.596884,False,,,,"{""source"": ""organic"", ""archetype"": ""engaged_free""}"
sub_3860fd5415a389,cus_9a25a897514dfb,12094,price_62fa1e1a895754,9900,GBP,year,active,2025-01-18 08:28:33.260996,2025-01-18 08:42:33.260996,2025-02-17 08:42:33.260996,False,,,,"{""source"": ""organic"", ""archetype"": ""power_user""}"
sub_384e950ad917f2,cus_243cce9d182a5d,12095,price_c3da3dce4fe98e,29900,GBP,month,active,2025-01-26 19:38:38.078591,2025-01-26 19:43:38.078591,2025-02-25 19:43:38.078591,False,,,,"{""source"": ""google_ads"", ""archetype"": ""enterprise_evaluator""}"
sub_3e035f29453f73,cus_6cf143f655fe3b,12097,price_ae73cd65a14a20,2900,gbp,month,active,2025-01-11 00:23:35.875197,2025-01-11 00:40:35.875197,2025-02-10 00:40:35.875197,False,,,,"{""source"": ""partner"", ""archetype"": ""engaged_free""}"
